Place_Name,Address,City,Rating,Total_Rati,Latitude,Longitude,Type,Descriptio
Historic Frisco Railroad Bridge,"M98V+33, Keighley",Keighley,5.00000000000,2,37.66521290000,-96.60736460000,"point_of_interest, establishment","Very cool old railroad bridge, wish there was no graffiti ! It's in sketchy area!"
Butcher Falls,"Rd 14, Sedan",Sedan,5.00000000000,5,37.14728930000,-96.26820280000,"point_of_interest, establishment","Nice little waterfall! Wasn?ÇÖt flowing as big as other times, but just being able to say that I visited a waterfall in Kansas was cool in itself. We brought our lunch and drinks and enjoyed the noise of the waterfall, while sitting on the rocks. Glad th"
Covered Rail Bridge New Albany KS,Fredonia,Fredonia,5.00000000000,4,37.58224170000,-95.95612930000,"point_of_interest, establishment","This spot is gorgeous. I've only been able to visit this bridge on a cloudy day but it's set up to be stellar for photography. I mean a river, a rail bridge and a road bridge all conjoin in the same spot. Better yet, from the east side you could capture"
Crab Creek Bridge,"223rd Rd, Dexter",Dexter,4.80000000000,9,37.14126800000,-96.74509000000,"point_of_interest, establishment","I think next time I go here I'll bring along loopers and trim a few bushes and trees.  I've seen this done at national parks and it ""frames"" the view."
Longton Calaboose,"106 5th St, Longton",Longton,5.00000000000,2,37.37822050000,-96.07974210000,"point_of_interest, establishment","Actually kind of cool for what it is. The jail is basically intact and it looks as if bad guys could be locked up in it to this day. Not sure I would drive 1000 miles to see it, but any day trip through Southeast Kansas should include this stop."
Independence Bowstring Bridge,Independence,Independence,3.00000000000,2,37.22484160000,-95.69367630000,"point_of_interest, establishment",
Old Mill Dam,"Mill Dam Rd, Fredonia",Fredonia,4.60000000000,42,37.51461610000,-95.84913750000,"tourist_attraction, point_of_interest, establishment",Awesome old mill and dam. Very scenic. Road down to Fall River is very rough so parking at top of mill near water plant and walking down is probably a better choice if you don't have 4WD and more importantly high clearance.
Kalida Castle Cave,"964 Osage Rd, Yates Center",Yates Center,4.20000000000,5,37.85958210000,-95.70246210000,"tourist_attraction, point_of_interest, establishment",It looks neat from the road. But the owners had the gate locked. Bummer
Independence Historical Museum & Art Center,"123 N 8th St, Independence",Independence,4.70000000000,67,37.22409930000,-95.70832530000,"museum, tourist_attraction, point_of_interest, establishment","Nicely maintained local museum. Attended a musical event at the ""Meadowlark Lounge"", a corner of the main floor set up for performances. The Museum has many displays pertinent to local history and culture."
Little House on the Prairie Museum,"2507 CR, 3000 Rd, Independence",Independence,4.60000000000,736,37.12487450000,-95.83639660000,"tourist_attraction, museum, point_of_interest, establishment","Great experience of the Laura Ingolls Wilder homestead. It's neat to see where Pa dug a 20' well, built a log cabin, and so much more. Modern restrooms. Great gift shop with excellent souvenirs. Almost all of the books are there for sale."
North Branch Otter Creek Bridge 1908,"Co Rd 24, Piedmont",Piedmont,5.00000000000,5,37.69085700000,-96.38035000000,"point_of_interest, establishment",Triple stone arch bridge built in 1908. Can still go down and walk across it.
East CCC Historical Society,"508 N Main St, Burden",Burden,5.00000000000,1,37.31698710000,-96.75325230000,"museum, point_of_interest, establishment",
Wilson County Historical Society,"420 N 7th St, Fredonia",Fredonia,0.00000000000,0,37.53438150000,-95.82629660000,"museum, library, point_of_interest, establishment",No description available
The Old Jefferson Mercantile,"3312 County Rd 2800, Independence",Independence,0.00000000000,0,37.10941760000,-95.76240710000,"point_of_interest, establishment",No description available
Fromm Stone Arch Bridge,Cambridge,Cambridge,5.00000000000,5,37.37727160000,-96.65242220000,"point_of_interest, establishment",Awesome stone arch bridge from the early 1900s. Please no fishing they have no trespass signs up.
Kansas' Oldest Swinging Bridge,"631 N Biddle St, Moline",Moline,4.60000000000,70,37.36603180000,-96.30429600000,"tourist_attraction, point_of_interest, establishment","Very beautiful and historic bridge here in Moline, Kansas. I?ÇÖm driving across the country and this is one of the places on my list to go.

If you?ÇÖre anywhere in the area, please stop by here you will love it!
Especially your history nerds!!"
Caney Valley Historical Society & Museum Complex,"310 W 4th Ave, Caney",Caney,3.30000000000,7,37.01170960000,-95.93797110000,"museum, point_of_interest, establishment",We checked your website it did not state you were closed today. 10 4 2021.  A long way to get a passport stamp.
Riverside Park Dinosaur Statue,Independence,Independence,5.00000000000,4,37.23839270000,-95.70095330000,"point_of_interest, establishment",The park has so much to offer from the 5 cents carousel ride to the two dollar mini golf and fifty cent train ride. There are so many items to keep the kids busy at the park along with an old style train. The east side of the park has a bandsh3ll where t
Dr. George A.Tann Gravesite,Independence,Independence,5.00000000000,1,37.24326580000,-95.70558970000,"point_of_interest, establishment",Easy to find thanks to the sign...right by the roadway.
Haskell County Historical,"Fairgrounds St, Sublette",Sublette,4.90000000000,14,37.47826200000,-100.83648580000,"museum, tourist_attraction, point_of_interest, establishment",Wow so much stuff from the past this place was surreal. Really made me stop and think and the kids absolutely loved it too.
Meade County Historical,"200 Carthage St, Meade",Meade,4.60000000000,49,37.28565440000,-100.33842660000,"museum, tourist_attraction, point_of_interest, establishment","Stopped in today to check out the museum, it is laid out really nice starting with Native American artifacts and then from there onto early settlers. The guy that was there ""Brian"" was very friendly and knowledgeable. We really enjoyed it."
Kansas Welcome Sign,Liberal,Liberal,5.00000000000,1,36.99882460000,-100.89169320000,"point_of_interest, establishment","It is always nice to find these types of signs. They give us a specific reference regarding the change of status, in order to confirm and/or adjust the itinerary/route under management."
Historic Adobe Museum,"300 E Oklahoma Ave, Ulysses",Ulysses,4.80000000000,31,37.57706520000,-101.35522320000,"tourist_attraction, museum, point_of_interest, establishment",A sudden change in weather forced us to cancel our distance travel plans so decided to make a short trip to visit this museum since we already had day together planned. Was well worth the 30 minute drive. An excellent museum that showcases the changes in
Dorothy's House and the Land of Oz,"567 E Cedar St, Liberal",Liberal,4.30000000000,1016,37.03454350000,-100.91059680000,"museum, tourist_attraction, point_of_interest, establishment","This was a cute place. I didn't do the tour, I just viewed the museum and bought souvenirs from the gift shop. The cashier was very kind and we enjoyed a chat while I shopped. Definitely worth stopping in! I included pics from the entrance."
Randall Girl Scout Cabin,"121 W 11th St, Liberal",Liberal,5.00000000000,1,37.05088330000,-100.92530800000,"point_of_interest, establishment","We went to get dinner, the food was delicious and we were eating right away ?á???ï after placing our order. Flautas ahogadas,churro, and agua de horchata were my order. Highly recommend ?á???î"
former AT&SF Train Depot,"408 E 10th St, Hugoton",Hugoton,0.00000000000,0,37.17203660000,-101.34201970000,"point_of_interest, establishment",No description available
Grant County Museum,"300 E Oklahoma Ave, Ulysses",Ulysses,4.80000000000,6,37.57694260000,-101.35521740000,"museum, tourist_attraction, point_of_interest, establishment","The people here know their history. I've seen buses from other towns taking their kids through the museum. It's a great experience for all ages. Well worth your time to stop in and take a look.

I personally was interested in the arrowhead and sharks tee"
Stauth Memorial Museum,"111 N Aztec St, Montezuma",Montezuma,4.80000000000,28,37.59671600000,-100.44242200000,"tourist_attraction, museum, travel_agency, point_of_interest, establishment","For all of their world travels, ultimately, this museum tells the story of Montezuma. A great destination for anyone who loves travel."
Dalton Gang Hideout,"502 S Pearlette St, Meade",Meade,4.50000000000,407,37.28083190000,-100.33706710000,"tourist_attraction, point_of_interest, establishment",This place was a little interesting. Good information about the Dalton brothers. Give us something to do as we overnighted in this small town. The man running it was very nice and informative.
Stevens County Gas Museum,"905 S Adams St, Hugoton",Hugoton,4.60000000000,27,37.17267550000,-101.34162900000,"museum, point_of_interest, establishment","This museum is awesome, it has so much stuff and is very interesting! And the people that run it are so nice and always helpful with any questions you have."
Historic Haggard General Store,Cimarron,Cimarron,4.00000000000,1,37.63519090000,-100.31553780000,"food, point_of_interest, store, establishment",
Mid-America Air Museum,"2000 W 2nd St, Liberal",Liberal,4.70000000000,265,37.03883890000,-100.95127390000,"museum, tourist_attraction, point_of_interest, establishment",Amazing facility! The staff was super kind. An amazing array of aircrafts. The kids have really enjoyed looking at everything and getting to sit in some of the aircrafts takeoff from the runway behind.
High Plains Heritage Foundation,"150 Plaza Dr #3, Liberal",Liberal,0.00000000000,0,37.05114120000,-100.92022460000,"point_of_interest, establishment",No description available
Samson of the Cimarron bridge,"11772 Rd R, Liberal",Liberal,5.00000000000,5,37.14972540000,-100.75349090000,"point_of_interest, establishment","Stunning bridge, a gorgeous and enduring feature of engineering."
Meade State Park,"12165 S V Rd, Meade",Meade,4.60000000000,479,37.16374550000,-100.43579720000,"park, tourist_attraction, point_of_interest, establishment",Don't miss out on this camping oasis. We were pleased to see just about every campsite shaded with large trees. This also helped minimize the affects of a windy day. Designated swim area/sandy beach was perfect to hop in and beat the heat. Gradual slope
Albany Historical Society,"X4 Road, Sabetha",Sabetha,4.80000000000,28,39.93624860000,-95.79785100000,"museum, tourist_attraction, point_of_interest, establishment",A very good museum with thousands of artifacts showcasing NE Kansas and Southeast Nebraska history.  Exciting weekend show held the weekend after Labor Day in September.
Onaga Historical Society,"310 E 2nd St, Onaga",Onaga,4.90000000000,7,39.48898270000,-96.16599090000,"museum, tourist_attraction, point_of_interest, establishment","Wonderful displays of local history, including a full-sized caboose, a one-room schoolhouse, and a settler's cabin. Marvelous way to spend an afternoon."
Historical Hand-Dug Well,"401 Road to Oz Highway, Westmoreland",Westmoreland,4.30000000000,15,39.39624350000,-96.40803570000,"point_of_interest, establishment","It's amazing to read about it and to think it was hand dug. It was just sad to see that people thought it was a trashcan of some sort.... no, not the algae because that's going to be a thing in any still water situation. The plastic jugs, the shoes and o"
Nemaha County Historical Museum,"113 N 6th St, Seneca",Seneca,4.90000000000,7,39.83612010000,-96.06385490000,"museum, tourist_attraction, point_of_interest, establishment","Very interesting! From the outside you'd never know the inside is full of all kinds of items from the past, some I've never seen before. Knowledgeable people inside to answer questions or give a tour. Enjoyed our visit."
The California-Oregon Trail Historical Marker,Westmoreland,Westmoreland,4.40000000000,5,39.38125270000,-96.40519850000,"point_of_interest, establishment","This was a nice surprise finding the rest/picnic stop along our route on our way to Pawnee SRA.  It was an easy off and on from the road, and plenty of parking for our rig.  Across the road was the rest of the rest stop but perhaps too small for us to ge"
Wetmore Calaboose,"211 Nebraska St, Wetmore",Wetmore,5.00000000000,1,39.63262480000,-95.81319970000,"point_of_interest, establishment",
Walnut Creek Bridge,"Coal Creek Rd, Valley Falls",Valley Falls,4.30000000000,3,39.35518300000,-95.45853770000,"point_of_interest, establishment",Nothing special. Just another country road bridge in Kansas somewhere. Through my eyes anyway
"""Four Horsemen of the Lines"" Marker","1712 Central Ave, Horton",Horton,5.00000000000,1,39.67110210000,-95.52704990000,"point_of_interest, establishment",A moment of rural electrical history.
Rock Creek Valley Historical Society,"507 Burkman St, Westmoreland",Westmoreland,4.30000000000,3,39.39118530000,-96.41061130000,"point_of_interest, establishment","While it is a rather small history museum, it is still pretty awesome, with great displays of local history, like a doctor's office and a one room schoolhouse. On the downside, not all of the displays were labelled, and on my visit, I was guided around b"
Rainbow Bridge(Finney Rd Bridge),"Finney Rd, Valley Falls",Valley Falls,4.30000000000,4,39.34956240000,-95.47958440000,"point_of_interest, establishment","This bridge appeared eerie at first to me, I slowly pulled up and admired its structure and then I saw all the artwork ?á???à

It?ÇÖs an interesting piece for sure ?ÿ???Å creek bed?ÇÖs kinda dry right now but still a nice scape ?á????"
Brown County Historical Society - Ag Museum and Windmill Lane,"301 E Iowa St, Hiawatha",Hiawatha,4.30000000000,20,39.84815210000,-95.52191820000,"museum, tourist_attraction, point_of_interest, establishment",They had there annual  corn picking  day  a field  just south  of there buildings it was free to get in  small  charge for a meal
Oregon Trail gravesite,"9HMV+F6, Westmoreland",Westmoreland,5.00000000000,1,39.38366330000,-96.40690850000,"point_of_interest, establishment",Amazing historical site. Incredible to think that this person was passing through this area in the 1840s on the way to Oregon.
Valley Falls Historical Society,"312 Broadway St, Valley Falls",Valley Falls,0.00000000000,0,39.34626690000,-95.45658070000,"museum, point_of_interest, establishment",No description available
Historical Shrine Church,"314 Broadway St, Valley Falls",Valley Falls,4.00000000000,2,39.34633350000,-95.45674780000,"point_of_interest, establishment",A little bit of history to check out if you're passing through.
The Lane Trail,"2876 Acorn Rd #2858, Sabetha",Sabetha,3.80000000000,6,39.92347140000,-95.78881120000,"point_of_interest, establishment",The roots of the civil war.  The determination of the abolitionists was amazing in keeping Kansas a free state. Ad Astra per Aspera.
Baker Bridge (Fishing Bridge),"8HR2+4P, Valley Falls",Valley Falls,4.00000000000,3,39.34031250000,-95.44818750000,"point_of_interest, establishment","I found this bridge by complete accident but I?ÇÖm just as glad! There?ÇÖs some trails that veer off on the other side, but due to the environment- I wasn?ÇÖt dressed for that hike ?á???à

But definitely a good fishing area I?ÇÖm sure! The bridge is clos"
Nicodemus National Historic Site,"304 Washington Ave, Bogue",Bogue,4.70000000000,281,39.39335950000,-99.61467770000,"tourist_attraction, point_of_interest, establishment",Arrived 15 minutes before opening but the Rangers opened up with the upmost politeness and was very knowledgeable with our questions. Wish everyone in that office the best in life!
Cottonwood Ranch State Historic Site,"14432 US-24, Studley",Studley,4.80000000000,47,39.35630500000,-100.17317800000,"tourist_attraction, museum, point_of_interest, establishment",What a fantastic stop and piece of Kansas history.  The site is unmolested and presented as it was while the original family lived there.  The property maintains most of it's original furniture and fixtures.  The caretaker/staff member was incredibly kno
Nicodemus Historical Society,"611 5th St, Bogue",Bogue,4.70000000000,3,39.38822450000,-99.61871080000,"museum, tourist_attraction, point_of_interest, establishment","This place is interesting, how it got started and how Nicodemus became the town it is today."
Fort Bissell Museum,"501 Fort Bissel Ave, Phillipsburg",Phillipsburg,4.60000000000,22,39.75543630000,-99.33258100000,"tourist_attraction, point_of_interest, establishment","Small fort and museum with 100% community donated artifacts, construction and time to assemble this collection of buildings as well as several rooms full of artifacts. The volunteers are kind and generous with plenty of details about the history of the a"
Logan Area Historical Museum,"219 W Main St, Logan",Logan,4.30000000000,3,39.66167360000,-99.57201390000,"museum, tourist_attraction, point_of_interest, establishment","Cool place, with national / international stuff!"
Sheridan County Historical Society and Mickey's Museum,"1224 Oak Ave, Hoxie",Hoxie,5.00000000000,1,39.35745350000,-100.43873670000,"point_of_interest, establishment",The women at the Sheridan county historical society are very knowledgeable and helpful
Norton County Museum,"105 E Lincoln St, Norton",Norton,4.00000000000,3,39.83033790000,-99.88860540000,"museum, tourist_attraction, point_of_interest, establishment",We stopped by the county museum yet it was closed. It was open today or should be open today at 2:00 p.m. yet we are just too early and have many dots on our trip. The building is stone and looks very luck large inside and neat. Really nice set of stairs
They Also Ran Gallery,"105 W Main St, Norton",Norton,4.50000000000,8,39.82925910000,-99.88927200000,"museum, tourist_attraction, point_of_interest, establishment",We stopped by this gallery which of inside of a bank. They were not open today and we were not able to get a hold of them in time to set up an appointment for a Saturday visit. We will attempt to come back another time.
Logan Area Historical Society,"215 W Main St #217, Logan",Logan,0.00000000000,0,39.66167340000,-99.57201390000,"point_of_interest, establishment",No description available
Nicodemus Historic Baseball Diamond,"418 Washington Ave, Bogue",Bogue,0.00000000000,0,39.39328340000,-99.61805790000,"tourist_attraction, point_of_interest, establishment",No description available
Webster State Park,"1140 10 Rd, Stockton",Stockton,4.60000000000,262,39.42198900000,-99.43420880000,"tourist_attraction, park, point_of_interest, establishment","Webster is a very expansive park with numerous campgrounds within.  We stayed in Hill Top where about half of the sites were pull through, all in the sun, gravel, water, electricity.  We were there during a hazardous bacteria warning for the water so we"
Hometown Grounds,"761 3rd St, Phillipsburg",Phillipsburg,4.70000000000,62,39.75654980000,-99.32477660000,"cafe, food, point_of_interest, store, establishment",I love it there! Why it's comfortable and their coffee is pretty good. Today I got a smoothie (mixed berry) an I loved it. My mom had gotten the Banana smoothie she loved it too. I would recommend this place to anyone who want to talk to friends and have
Heaton Building,"112 S State St, Norton",Norton,4.40000000000,5,39.82892050000,-99.88904920000,"real_estate_agency, point_of_interest, establishment",Beautiful restored building with shops Rustic Rebel and Java House currently plus numerous offices!
Prairie Dog State Park,"13037 KS-261, Norton",Norton,4.60000000000,235,39.80511010000,-99.94402550000,"tourist_attraction, park, point_of_interest, establishment",Very large park with a number of amenities. There are a number of prairie dogs all throughout the entrance area. We saw a burrowing owl as well and it took some photos and maybe a video or two. There is a boat ramp on the north side of the lake. And a nu
Immanuel Lutheran Church (historical location),"N Rd 20 W, Hoxie",Hoxie,0.00000000000,0,39.43677840000,-100.47945530000,"church, place_of_worship, point_of_interest, establishment",No description available
Schweitzer Hotel,"224 W Main St, Hill City",Hill City,4.90000000000,23,39.36471540000,-99.84443440000,"lodging, point_of_interest, establishment","This hotel surpassed our expectations. It's conveniently located on the main street heading through Hill City. Great deal for the price. Our host, Kathy, was friendly and ever so helpful from our first phone call on the road to our last phone call after"
Humboldt Historical Society,"416 N 2nd St, Humboldt",Humboldt,4.40000000000,14,37.81422850000,-95.44530330000,"museum, tourist_attraction, point_of_interest, establishment",My only regret is not staying longer! We were unsure how much time we could spend looking around and only planned for about 30 minutes. We could have easily spent hours there digesting all the amazing history of the area. The staff were so welcoming as w
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.80000000000,26,37.92158040000,-95.40575390000,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
Greenwood County Historical Society,"120 W 4th St, Eureka",Eureka,5.00000000000,2,37.82239620000,-96.29519360000,"museum, tourist_attraction, point_of_interest, establishment",Family members and I visited  this museum recently for the first time.  We were particularly interested in the Teterville oilfield area where my parents and sister lived.  The three volunteers who stayed late to help us were amazing representatives of bo
William Allen White Historic,"927 Exchange St, Emporia",Emporia,4.90000000000,39,38.40961920000,-96.17534850000,"museum, tourist_attraction, point_of_interest, establishment",Wonderful tour! Loved all the artifacts that they had on display. Really made the tour kid friendly for our 4th graders!
Northrup House,"315 East St, Iola",Iola,4.60000000000,8,37.92197560000,-95.40009760000,"point_of_interest, establishment",Good job on painting it Nich Lohman! ?á???ü?á???ì
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.30000000000,15,38.61060640000,-95.26795110000,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5.00000000000,1,38.61969540000,-95.29228340000,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn?ÇÖt directly connected to this bridge but you can go through the woods like we used to do..

Or j"
Lyon County History Center,"711 Commercial St, Emporia",Emporia,4.50000000000,49,38.40667240000,-96.18035610000,"museum, tourist_attraction, point_of_interest, establishment","We visited for the playroom and exhibits.
We were very impressed with the play area: it seems like an enriching place for all ages.  There's a variety of activities, including magnet poetry, Legos, a play garden, shop, and house, and much more.
The exhib"
Red Rocks State Historic Site,"927 Exchange St, Emporia",Emporia,4.00000000000,25,38.40961360000,-96.17534850000,"tourist_attraction, museum, point_of_interest, establishment","William Allen White's historic home called Red Rocks is an interesting place steeped in history. It has been restored and they have done a marvelous job in making it appear to be lived in.

I was surprised by the size of the interior; it is much larger t"
Osage County Historical Society,"631 Topeka Ave, Lyndon",Lyndon,4.60000000000,12,38.60969260000,-95.68429730000,"museum, point_of_interest, establishment","Courteous, helpful, and knowledgeable about the contents there. One time visit is probably not enough time to find all they have that one may want for their research."
Coffey County Historical Museum,"1101 Neosho St, Burlington",Burlington,4.60000000000,41,38.19443100000,-95.74932600000,"museum, tourist_attraction, point_of_interest, establishment","Amazing place, was only using their parking lot on this day. It's a big city museum snuggled into a small Midwest town."
Hartford Calaboose,"300 Commercial St, Hartford",Hartford,5.00000000000,2,38.30811100000,-95.95777550000,"point_of_interest, establishment","A small metal calaboose in Hartford, Kansas"
Arvonia School House,"32381 S Arvonia Rd, Lebo",Lebo,4.60000000000,10,38.47830580000,-95.87080930000,"point_of_interest, establishment","Very beautiful structure, excellently preserved throughout the years with a well distinguished plaque out front to commemorate its History."
Arthur Capper Memorial,"508-500 S Cedar St, Garnett",Garnett,4.30000000000,3,38.27986040000,-95.23615460000,"tourist_attraction, point_of_interest, establishment",
Higgin?ÇÖs Ranch,"3855 KS-99, Madison",Madison,5.00000000000,1,38.16815480000,-96.15827110000,"point_of_interest, establishment",
The Coca-Cola Silo,"3521-3669 W 18th Ave, Emporia",Emporia,4.30000000000,37,38.41932670000,-96.22678000000,"tourist_attraction, point_of_interest, establishment","It?ÇÖs a bit withered away, the paint but it still stands tall with enough color to keep most of the iconic brand logo alive! You can even read the ingredients on the side and the ?Ç£Original?Ç¥ remark and much else.

If you stop in Emporia, you should d"
Lebo City Calaboose,"101 W Broadway St, Lebo",Lebo,5.00000000000,1,38.41505040000,-95.85939320000,"point_of_interest, establishment","The beautiful, well preserved calaboose in Frankfort, Kansas."
Old Depot Museum,"135 W Tecumseh St, Ottawa",Ottawa,4.70000000000,142,38.62043900000,-95.26971700000,"tourist_attraction, museum, point_of_interest, establishment","We truly enjoyed our stop at this museum on the Prairie Spirit State Park trailhead. What made our visit so great was our visit with Mike, the museum guide. He was so anxious to talk to us about the exhibits and point out things we wouldn't want to miss."
Kate Burnett Historical Marker,"RH67+66J, Humboldt",Humboldt,5.00000000000,1,37.81058750000,-95.43698440000,"point_of_interest, establishment",
The Cross-MacTaggart House,"526 Union St, Emporia",Emporia,5.00000000000,1,38.40471110000,-96.17611490000,"point_of_interest, establishment",Ross gives a great tour.
Spring Valley Historic Site,"816 N Spring Valley Rd, Junction City",Junction City,4.70000000000,10,39.02962940000,-96.87212670000,"tourist_attraction, point_of_interest, establishment",Met here with the area home school group. It was very informative and the wild flower area was fun to see all the varieties blooming.
Geary County Historical Society,"530 N Adams St, Junction City",Junction City,4.50000000000,41,39.02789660000,-96.83379890000,"tourist_attraction, museum, point_of_interest, establishment","I definitely enjoyed my time here. It is just unfortunate that it took me so long to visit. As someone who only lived in the area for a short time, I highly suggest coming here to grasp a piece of the history that sorrounds the Geary County communities."
Ogden Monument,"Huebner Rd, Fort Riley",Fort Riley,4.20000000000,18,39.06432230000,-96.79281870000,"point_of_interest, establishment",Beautiful overlook and outdoor religious area on Fort Riley. If you get a chance to visit definitely recommend even if just for the view
Onaga Historical Society,"310 E 2nd St, Onaga",Onaga,4.90000000000,7,39.48898270000,-96.16599090000,"museum, tourist_attraction, point_of_interest, establishment","Wonderful displays of local history, including a full-sized caboose, a one-room schoolhouse, and a settler's cabin. Marvelous way to spend an afternoon."
Wamego Historical Museum,"406 4th St, Wamego",Wamego,4.70000000000,30,39.20212950000,-96.30043040000,"museum, tourist_attraction, point_of_interest, establishment","The staff was so friendly and told us a lot about the items in the main room.  One of the volunteers opened all of the display building on site so we could see them (school house, store, cabin, etc)."
Welcome to The Flint Hills Sign,"393-301 N Humboldt Creek Rd, Junction City",Junction City,4.50000000000,2,39.06167990000,-96.72047320000,"point_of_interest, establishment",Beautiful place to stretch your legs
Goodnow House State Historic Site,"2301 Claflin Rd, Manhattan",Manhattan,4.50000000000,13,39.19283200000,-96.59556930000,"tourist_attraction, museum, point_of_interest, establishment",They didn't open until 2 pm so we waited and it was worth it. The gentleman who gave us the tour was very informative and told great stories.
Native Stone Scenic Byway Historical Marker,Alma,Alma,4.80000000000,19,38.90733330000,-96.27991330000,"point_of_interest, establishment",Beautiful Kansas. Mind-boggling stone fencing. Rolling hills and winding roads.
The Mormon Trail South Fork Historical Marker,"Kennel Dr, Junction City",Junction City,5.00000000000,1,39.03791540000,-96.76553880000,"point_of_interest, establishment",
Riley County Historical Museum,"2309 Claflin Rd, Manhattan",Manhattan,4.70000000000,69,39.19238370000,-96.59609790000,"museum, tourist_attraction, point_of_interest, establishment",Great collection of local history. Be sure to visit the Goodnow house across from the museum. Got a wonderful guided tour of it from one of the staff members--very knowledgeable!
Historic Deep Creek Schoolhouse,"3125 Deep Creek Rd, Manhattan",Manhattan,5.00000000000,8,39.12085080000,-96.48250120000,"point_of_interest, establishment",Interesting place with many years of history.
Historical Hand-Dug Well,"401 Road to Oz Highway, Westmoreland",Westmoreland,4.30000000000,15,39.39624350000,-96.40803570000,"point_of_interest, establishment","It's amazing to read about it and to think it was hand dug. It was just sad to see that people thought it was a trashcan of some sort.... no, not the algae because that's going to be a thing in any still water situation. The plastic jugs, the shoes and o"
First Territorial Capitol State Historic Site,"693 Huebner Rd, Fort Riley",Fort Riley,4.40000000000,43,39.08528070000,-96.76210190000,"tourist_attraction, museum, point_of_interest, establishment","The capital building itself is pretty cool. There are several neat museums on Fort Riley. I would?ÇÖve given it five stars if not for the background check required to enter the base. You will not be allowed to enter without providing a picture ID, Social"
Kimble Castle,"2001 Poyntz Ave, Manhattan",Manhattan,5.00000000000,2,39.17922670000,-96.58871310000,"point_of_interest, establishment","Kimball Castle is an AMAZING local treasure!! The historic design and incredible grounds are stunning!  I did the home inspection when it sold recently and there was so much to see! The Guest House is beautiful! At some point, my wife and I hope to spend"
The vieux Crossing and the Miltary road,"19466-19886 Oregon Trail Rd, Wamego",Wamego,3.00000000000,1,39.25649260000,-96.25074830000,"point_of_interest, establishment","Not quite sure what to make of this place, since there is barely anything here at all. There are two interesting historical markers describing the crossing and the military road, plus a pavilion over a single picnic table. Barely enough parking for a cou"
Wabaunsee County Historical Society & Museum,"227 Missouri Ave, Alma",Alma,4.70000000000,13,39.01264090000,-96.28968370000,"museum, tourist_attraction, point_of_interest, establishment","Great little museum of local history, covering Wabaunsee County from its frontier days. Lots and lots of exhibits spread out through the building.

When I visited in July 2022, the museum was undergoing some minor renovations in part of the building. Not"
The California-Oregon Trail Historical Marker,Westmoreland,Westmoreland,4.40000000000,5,39.38125270000,-96.40519850000,"point_of_interest, establishment","This was a nice surprise finding the rest/picnic stop along our route on our way to Pawnee SRA.  It was an easy off and on from the road, and plenty of parking for our rig.  Across the road was the rest of the rest stop but perhaps too small for us to ge"
Vieux Crossing Cemetery and Historical Marker,Louisville,Louisville,4.60000000000,5,39.25588400000,-96.24657800000,"point_of_interest, establishment",We found this spot while looking for an Oregon trail crossing. Interesting historical information hidden in Kansas.
Fort Leavenworth - Fort Riley Military Road,Manhattan,Manhattan,5.00000000000,1,39.15880920000,-96.68177790000,"point_of_interest, establishment",
Monument to the Ice Age,"598 Main St, Blue Rapids",Blue Rapids,4.10000000000,12,39.68160410000,-96.65951090000,"tourist_attraction, point_of_interest, establishment",A monument to the ice age with information about the animals and geology of that time period. The surrounding park and has a fountain and veterans memorial. The park is surrounded by interesting historic buildings. Most were closed.
Indian Mound,Hartland,Hartland,4.00000000000,1,37.89523840000,-101.33930550000,"point_of_interest, establishment",Beautiful and peaceful.  Very interesting history behind it.
Historic Adobe Museum,"300 E Oklahoma Ave, Ulysses",Ulysses,4.80000000000,31,37.57706520000,-101.35522320000,"tourist_attraction, museum, point_of_interest, establishment",A sudden change in weather forced us to cancel our distance travel plans so decided to make a short trip to visit this museum since we already had day together planned. Was well worth the 30 minute drive. An excellent museum that showcases the changes in
Finney County Museum,"403 S 4th St, Garden City",Garden City,4.70000000000,76,37.96025620000,-100.87092230000,"museum, point_of_interest, establishment","Great place to take the family, it's a great zoo and it is free to go.. I don't know of any other zoos that are free. They have a good playground inside the zoo and a carousel ?á???á"
Largest Flag in Kansas,"1621 E Fulton St, Garden City",Garden City,5.00000000000,4,37.96444980000,-100.85315280000,"point_of_interest, establishment",What a beautiful sight driving down Fulton Street and seeing the American ?á?????á???? flying high over my head. Shared on my Facebook page and of course your wonderful business in the background .
Garden City Water Tower,"103 US-50 BUS, Garden City",Garden City,3.80000000000,13,37.97542230000,-100.87222670000,"point_of_interest, establishment","Forget everything you know about water towers!  This one is special.   It's a tower.   With water IN IT!  The locals call it the ""water tower"".  Take the kids for a fun filled adventure.
(Make sure you take water off the day is hot - water isn't provided"
Hamilton County Historical,"102 N Gates St, Syracuse",Syracuse,4.30000000000,3,37.98045030000,-101.75143170000,"museum, point_of_interest, establishment",
