Place_Name,City,Latitude,Longitude,State
Norton County Museum,Norton,39.8303379,-99.8886054,Kansas
Norton County Museum,Norton,39.8303379,-99.8886054,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Ogden Monument,Fort Riley,39.0643223,-96.7928187,Kansas
Old Bank Gallery,Dighton,38.4819244,-100.4657096,Kansas
Old Bank Gallery,Dighton,38.4819244,-100.4657096,Kansas
Old Depot Museum,Ottawa,38.620439,-95.269717,Kansas
Old Depot Museum,Ottawa,38.620439,-95.269717,Kansas
Old Depot Museum,Ottawa,38.620439,-95.269717,Kansas
Old Jefferson Town,Oskaloosa,39.2136142,-95.3095744,Kansas
Old Jefferson Town,Oskaloosa,39.2136142,-95.3095744,Kansas
Old Jefferson Town,Oskaloosa,39.2136142,-95.3095744,Kansas
Old Jefferson Town,Oskaloosa,39.2136142,-95.3095744,Kansas
Old Jefferson Town,Oskaloosa,39.2136142,-95.3095744,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Dam,Fredonia,37.5146161,-95.8491375,Kansas
Old Mill Plaza,Newton,38.0452683,-97.3452638,Kansas
Old Mill Plaza,Newton,38.0452683,-97.3452638,Kansas
Old Mill Plaza,Newton,38.0452683,-97.3452638,Kansas
Old Mill Plaza,Newton,38.0452683,-97.3452638,Kansas
Old Missouri Pacific/Union Pacific Depot,Tribune,38.47311,-101.7923244,Kansas
Old Missouri Pacific/Union Pacific Depot,Tribune,38.47311,-101.7923244,Kansas
Old Missouri Pacific/Union Pacific Depot,Tribune,38.47311,-101.7923244,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,Topeka,39.0634685,-95.6833076,Kansas
Old Santa Fe Trail along the northside Cimmaron River,Elkhart,37.144442,-101.8558295,Kansas
Old Santa Fe Trail along the northside Cimmaron River,Elkhart,37.144442,-101.8558295,Kansas
Old Santa Fe Trail along the northside Cimmaron River,Elkhart,37.144442,-101.8558295,Kansas
Old Santa Fe Trail along the northside Cimmaron River,Elkhart,37.144442,-101.8558295,Kansas
Old School House,Harveyville,38.7448722,-95.9643915,Kansas
Old School House,Harveyville,38.7448722,-95.9643915,Kansas
Old School House,Harveyville,38.7448722,-95.9643915,Kansas
Old School House,Harveyville,38.7448722,-95.9643915,Kansas
Old Texaco Gas Station,Scott City,38.4822033,-100.9141752,Kansas
Old Texaco Gas Station,Scott City,38.4822033,-100.9141752,Kansas
Old Texaco Gas Station,Scott City,38.4822033,-100.9141752,Kansas
Old Texaco Gas Station,Scott City,38.4822033,-100.9141752,Kansas
Old Town Information,Wichita,37.6876891,-97.3284499,Kansas
Old Town Information,Wichita,37.6876891,-97.3284499,Kansas
Old Town Information,Wichita,37.6876891,-97.3284499,Kansas
Old Town Information,Wichita,37.6876891,-97.3284499,Kansas
Old Town Information,Wichita,37.6876891,-97.3284499,Kansas
Old US 40 Service Station,Ellis,38.9371854,-99.5676589,Kansas
Old US 40 Service Station,Ellis,38.9371854,-99.5676589,Kansas
Old US 40 Service Station,Ellis,38.9371854,-99.5676589,Kansas
Old US 40 Service Station,Ellis,38.9371854,-99.5676589,Kansas
Old West Mural,Dodge City,37.7554013,-100.0206286,Kansas
Old West Mural,Dodge City,37.7554013,-100.0206286,Kansas
Old West Mural,Dodge City,37.7554013,-100.0206286,Kansas
Old Whitewater Jail,Whitewater,37.9632003,-97.1502693,Kansas
Old Whitewater Jail,Whitewater,37.9632003,-97.1502693,Kansas
Old Whitewater Jail,Whitewater,37.9632003,-97.1502693,Kansas
Old Whitewater Jail,Whitewater,37.9632003,-97.1502693,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Onaga Historical Society,Onaga,39.4889827,-96.1659909,Kansas
Oregon Trail Monument,St Marys,39.1910513,-96.0616984,Kansas
Oregon Trail Monument,St Marys,39.1910513,-96.0616984,Kansas
Oregon Trail gravesite,Westmoreland,39.3836633,-96.4069085,Kansas
Oregon Trail gravesite,Westmoreland,39.3836633,-96.4069085,Kansas
Oregon and Santa Fe Trailheads,Fort Leavenworth,39.3557721,-94.9138218,Kansas
Oregon and Santa Fe Trailheads,Fort Leavenworth,39.3557721,-94.9138218,Kansas
Oregon and Santa Fe Trailheads,Fort Leavenworth,39.3557721,-94.9138218,Kansas
Osage County Historical Society,Lyndon,38.6096926,-95.6842973,Kansas
Osage County Historical Society,Lyndon,38.6096926,-95.6842973,Kansas
Osage County Historical Society,Lyndon,38.6096926,-95.6842973,Kansas
Osage County Historical Society,Lyndon,38.6096926,-95.6842973,Kansas
Ottawa County Museum,Minneapolis,39.1210963,-97.7084219,Kansas
Ottawa County Museum,Minneapolis,39.1210963,-97.7084219,Kansas
Overland Park Historical Society,Overland Park,38.9856332,-94.6705746,Kansas
Overland Park Historical Society,Overland Park,38.9856332,-94.6705746,Kansas
Overland Park Historical Society,Overland Park,38.9856332,-94.6705746,Kansas
Pachta homestead,Cuba,39.8294677,-97.5382069,Kansas
Pachta homestead,Cuba,39.8294677,-97.5382069,Kansas
Pachta homestead,Cuba,39.8294677,-97.5382069,Kansas
Paradise Water Tower,Paradise,39.1179884,-98.9158879,Kansas
Paradise Water Tower,Paradise,39.1179884,-98.9158879,Kansas
Paradise Water Tower,Paradise,39.1179884,-98.9158879,Kansas
Paradise Water Tower,Paradise,39.1179884,-98.9158879,Kansas
Parker Community Historical Society.,Parker,38.3282398,-94.9904877,Kansas
Parsons Historical Museum,Parsons,37.3373895,-95.2626607,Kansas
Parsons Historical Museum,Parsons,37.3373895,-95.2626607,Kansas
Parsons Historical Museum,Parsons,37.3373895,-95.2626607,Kansas
Parsons Historical Museum,Parsons,37.3373895,-95.2626607,Kansas
Parsons Historical Museum,Parsons,37.3373895,-95.2626607,Kansas
Pawnee Rock Historical Marker,Pawnee Rock,38.2614174,-98.9869407,Kansas
Pawnee Rock Historical Marker,Pawnee Rock,38.2614174,-98.9869407,Kansas
Pawnee Rock Historical Marker,Pawnee Rock,38.2614174,-98.9869407,Kansas
Pawnee Rock State Historic Site,Pawnee Rock,38.2723361,-98.9821631,Kansas
Pawnee Rock State Historic Site,Pawnee Rock,38.2723361,-98.9821631,Kansas
Pawnee Rock State Historic Site,Pawnee Rock,38.2723361,-98.9821631,Kansas
Pawnee Rock State Historic Site,Pawnee Rock,38.2723361,-98.9821631,Kansas
Pawnee Rock State Historic Site,Pawnee Rock,38.2723361,-98.9821631,Kansas
Pioneer Jail,Council Grove,38.6618794,-96.4807063,Kansas
Pioneer Jail,Council Grove,38.6618794,-96.4807063,Kansas
Pioneer Jail,Council Grove,38.6618794,-96.4807063,Kansas
Pioneer Jail,Council Grove,38.6618794,-96.4807063,Kansas
Pioneer Jail,Council Grove,38.6618794,-96.4807063,Kansas
Pioneer Krier Museum,Ashland,37.1928563,-99.7706795,Kansas
Pioneer Krier Museum,Ashland,37.1928563,-99.7706795,Kansas
Pioneer Krier Museum,Ashland,37.1928563,-99.7706795,Kansas
Pleasant Hill Cemetery,Enterprise,38.888515,-97.074956,Kansas
Pleasant Hill Cemetery,Enterprise,38.888515,-97.074956,Kansas
Point Of Rocks,Elkhart,37.1038513,-101.9386213,Kansas
Post Rock Scout Museum,Lincoln,39.0400688,-98.1462656,Kansas
Pottawatomie Massacre,Lane,38.4394078,-95.0840813,Kansas
Pottawatomie Massacre,Lane,38.4394078,-95.0840813,Kansas
Pottawatomie Massacre,Lane,38.4394078,-95.0840813,Kansas
Powwow Grounds at Memorial Peace Park,Medicine Lodge,37.267918,-98.5505778,Kansas
Powwow Grounds at Memorial Peace Park,Medicine Lodge,37.267918,-98.5505778,Kansas
Prairie Dog State Park,Norton,39.8051101,-99.9440255,Kansas
Prairie Museum-Art & History,Colby,39.3690406,-101.0449853,Kansas
Prairie Museum-Art & History,Colby,39.3690406,-101.0449853,Kansas
Prairie Museum-Art & History,Colby,39.3690406,-101.0449853,Kansas
Prairie Museum-Art & History,Colby,39.3690406,-101.0449853,Kansas
Pratt County Historical Museum,Pratt,37.6445462,-98.7380052,Kansas
Pratt County Historical Museum,Pratt,37.6445462,-98.7380052,Kansas
Pratt County Historical Museum,Pratt,37.6445462,-98.7380052,Kansas
Pratt County Historical Museum,Pratt,37.6445462,-98.7380052,Kansas
Rainbow Bridge(Finney Rd Bridge),Valley Falls,39.3495624,-95.4795844,Kansas
Randall Girl Scout Cabin,Liberal,37.0508833,-100.925308,Kansas
Randall Girl Scout Cabin,Liberal,37.0508833,-100.925308,Kansas
Randall Girl Scout Cabin,Liberal,37.0508833,-100.925308,Kansas
RavenHearse Manor,Atchison,39.5665097,-95.1198777,Kansas
RavenHearse Manor,Atchison,39.5665097,-95.1198777,Kansas
Rawlins County Museum,Atwood,39.8064127,-101.0429984,Kansas
Rawlins County Museum,Atwood,39.8064127,-101.0429984,Kansas
Red Rocks State Historic Site,Emporia,38.4096136,-96.1753485,Kansas
Red Rocks State Historic Site,Emporia,38.4096136,-96.1753485,Kansas
Red Rocks State Historic Site,Emporia,38.4096136,-96.1753485,Kansas
Red Rocks State Historic Site,Emporia,38.4096136,-96.1753485,Kansas
Red Rocks State Historic Site,Emporia,38.4096136,-96.1753485,Kansas
Reno County Museum,Hutchinson,38.050614,-97.929828,Kansas
Reno County Museum,Hutchinson,38.050614,-97.929828,Kansas
Reno County Museum,Hutchinson,38.050614,-97.929828,Kansas
Replica Statue of Liberty,Russell,38.8889587,-98.8625372,Kansas
Replica Statue of Liberty,Russell,38.8889587,-98.8625372,Kansas
Replica Statue of Liberty,Russell,38.8889587,-98.8625372,Kansas
Replica Statue of Liberty,Russell,38.8889587,-98.8625372,Kansas
Republic County Historical Museum,Belleville,39.8130197,-97.6353737,Kansas
Republic County Historical Museum,Belleville,39.8130197,-97.6353737,Kansas
Republic County Historical Museum,Belleville,39.8130197,-97.6353737,Kansas
Republic County Historical Museum,Belleville,39.8130197,-97.6353737,Kansas
Republic County Historical Museum,Belleville,39.8130197,-97.6353737,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riley County Historical Museum,Manhattan,39.1923837,-96.5960979,Kansas
Riverside Park Dinosaur Statue,Independence,37.2383927,-95.7009533,Kansas
Riverside Park Dinosaur Statue,Independence,37.2383927,-95.7009533,Kansas
Road Side Park,Medicine Lodge,37.2757337,-98.5960897,Kansas
Road Side Park,Medicine Lodge,37.2757337,-98.5960897,Kansas
"Roadside Marker ""The Story of Agriculture",Goodland,39.5894673,-101.7135657,Kansas
"Roadside Marker ""The Story of Agriculture",Goodland,39.5894673,-101.7135657,Kansas
Rock Creek Valley Historical Society,Westmoreland,39.3911853,-96.4106113,Kansas
Rock Creek Valley Historical Society,Westmoreland,39.3911853,-96.4106113,Kansas
Rodeo Arena at Memorial Peace Park,Medicine Lodge,37.267717,-98.5659148,Kansas
Rodeo Arena at Memorial Peace Park,Medicine Lodge,37.267717,-98.5659148,Kansas
Rodeo Arena at Memorial Peace Park,Medicine Lodge,37.267717,-98.5659148,Kansas
Rodeo Arena at Memorial Peace Park,Medicine Lodge,37.267717,-98.5659148,Kansas
Rolling Hills Missile Silo,Westfall,39.0678324,-98.0157051,Kansas
Rolling Hills Missile Silo,Westfall,39.0678324,-98.0157051,Kansas
Rolling Hills Missile Silo,Westfall,39.0678324,-98.0157051,Kansas
Rooks County Historical Society & Museum,Stockton,39.4277441,-99.2756594,Kansas
Rooks County Historical Society & Museum,Stockton,39.4277441,-99.2756594,Kansas
Rooks County Historical Society & Museum,Stockton,39.4277441,-99.2756594,Kansas
Rooks County Historical Society & Museum,Stockton,39.4277441,-99.2756594,Kansas
Rose Hill Historical Society,Rose Hill,37.5589645,-97.1335978,Kansas
Rose Hill Historical Society,Rose Hill,37.5589645,-97.1335978,Kansas
Rose Hill Historical Society,Rose Hill,37.5589645,-97.1335978,Kansas
Rose Hill Historical Society,Rose Hill,37.5589645,-97.1335978,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Rush County Historical Museum,La Crosse,38.5245324,-99.3121834,Kansas
Russell County Historical Society and Genealogy Society,Russell,38.888509,-98.8583798,Kansas
Russell County Historical Society and Genealogy Society,Russell,38.888509,-98.8583798,Kansas
Russell County Historical Society and Genealogy Society,Russell,38.888509,-98.8583798,Kansas
Salt Discovery Well,South Hutchinson,38.0137317,-97.9458296,Kansas
Salt Discovery Well,South Hutchinson,38.0137317,-97.9458296,Kansas
Salt Discovery Well,South Hutchinson,38.0137317,-97.9458296,Kansas
Salt Discovery Well,South Hutchinson,38.0137317,-97.9458296,Kansas
Samson of the Cimarron bridge,Liberal,37.1497254,-100.7534909,Kansas
Samson of the Cimarron bridge,Liberal,37.1497254,-100.7534909,Kansas
Samson of the Cimarron bridge,Liberal,37.1497254,-100.7534909,Kansas
Samson of the Cimarron bridge,Liberal,37.1497254,-100.7534909,Kansas
Santa Fe Depot (Garnett),Garnett,38.2765967,-95.2407843,Kansas
Santa Fe Trail Center,Larned,38.1882046,-99.1417408,Kansas
Santa Fe Trail Center,Larned,38.1882046,-99.1417408,Kansas
Santa Fe Trail Center,Larned,38.1882046,-99.1417408,Kansas
Santa Fe Trail Center,Larned,38.1882046,-99.1417408,Kansas
Santa Fe Trail Center,Larned,38.1882046,-99.1417408,Kansas
Santa Fe Trail Historical Marker,Richfield,37.2288084,-101.6464368,Kansas
Santa Fe Trail Historical Marker,Richfield,37.2288084,-101.6464368,Kansas
Santa Fe Trail Historical Marker,Richfield,37.2288084,-101.6464368,Kansas
Santa Fe Trail Historical Marker,Richfield,37.2288084,-101.6464368,Kansas
Santa Fe Trail Historical Marker,Ridgeway,38.773719,-95.6859096,Kansas
Santa Fe Trail Marker,Galva,38.3497623,-97.5193763,Kansas
Santa Fe Trail Marker,Galva,38.3497623,-97.5193763,Kansas
Santa Fe Trail Marker,Galva,38.3497623,-97.5193763,Kansas
Santa Fe Trail Marker,Galva,38.3497623,-97.5193763,Kansas
Santa Fe Trail Park,Chase,38.3330244,-98.3405764,Kansas
Santa Fe Trail Park,Chase,38.3330244,-98.3405764,Kansas
Santa Fe Trail Tracks,Fort Dodge,37.7895652,-100.1977533,Kansas
Santa Fe Trail Tracks,Fort Dodge,37.7895652,-100.1977533,Kansas
Santa Fe Trail Tracks,Fort Dodge,37.7895652,-100.1977533,Kansas
Santa Fe Trail Tracks,Fort Dodge,37.7895652,-100.1977533,Kansas
Schweitzer Hotel,Hill City,39.3647154,-99.8444344,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scott County Veteran Memorial,Scott City,38.4821635,-100.9021606,Kansas
Scripture Hill,Arkansas City,37.0931897,-97.0306217,Kansas
Scripture Hill,Arkansas City,37.0931897,-97.0306217,Kansas
Seapo Mill,Concordia,39.6837119,-97.54611,Kansas
Seapo Mill,Concordia,39.6837119,-97.54611,Kansas
Seapo Mill,Concordia,39.6837119,-97.54611,Kansas
Seelye Mansion,Abilene,38.9265553,-97.2134846,Kansas
Seelye Mansion,Abilene,38.9265553,-97.2134846,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Shawnee County Historical Society,Topeka,39.0426068,-95.6721691,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sheridan County Historical Society and Mickey's Museum,Hoxie,39.3574535,-100.4387367,Kansas
Sherman County Historical Society,Goodland,39.3460972,-101.7134327,Kansas
Sherman County Historical Society,Goodland,39.3460972,-101.7134327,Kansas
Sherman County Historical Society,Goodland,39.3460972,-101.7134327,Kansas
Sherman County Historical Society,Goodland,39.3460972,-101.7134327,Kansas
Shiloh Vineyard & Winery,WaKeeney,38.9571307,-100.0415972,Kansas
Shiloh Vineyard & Winery,WaKeeney,38.9571307,-100.0415972,Kansas
Sibley's Camp,Larned,38.1757337,-99.1041752,Kansas
Sibley's Camp,Larned,38.1757337,-99.1041752,Kansas
Sibley's Camp,Larned,38.1757337,-99.1041752,Kansas
Sibley's Camp,Larned,38.1757337,-99.1041752,Kansas
Sibley's Camp,Larned,38.1757337,-99.1041752,Kansas
Signal Oak,Baldwin City,38.804023,-95.1771833,Kansas
Site of First Free Ferry on Smoky Hill River Marker,Salina,38.8404167,-97.6069887,Kansas
Site of First Free Ferry on Smoky Hill River Marker,Salina,38.8404167,-97.6069887,Kansas
Site of First Free Ferry on Smoky Hill River Marker,Salina,38.8404167,-97.6069887,Kansas
Site of First Free Ferry on Smoky Hill River Marker,Salina,38.8404167,-97.6069887,Kansas
Six Mile Creek Stage Station,Burdick,38.6050539,-96.8565196,Kansas
Soldiers and Sailors Monument,Hutchinson,38.0532316,-97.929881,Kansas
Soldiers and Sailors Monument,Hutchinson,38.0532316,-97.929881,Kansas
Soldiers and Sailors Monument,Hutchinson,38.0532316,-97.929881,Kansas
Soldiers and Sailors Monument,Hutchinson,38.0532316,-97.929881,Kansas
Soldiers and Sailors Monument,Hutchinson,38.0532316,-97.929881,Kansas
Solomon Valley/Highway Portis Historical Marker,Portis,39.5611794,-98.6917208,Kansas
Solomon Valley/Highway Portis Historical Marker,Portis,39.5611794,-98.6917208,Kansas
Solomon Valley/Highway Portis Historical Marker,Portis,39.5611794,-98.6917208,Kansas
Solomon Valley/Highway Portis Historical Marker,Portis,39.5611794,-98.6917208,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
Souders Historical Farm Museum,Cheney,37.616844,-97.79978,Kansas
South Fork Spillman Creek Double Arch Bridge,Sylvan Grove,39.1406647,-98.3966433,Kansas
South Fork Spillman Creek Double Arch Bridge,Sylvan Grove,39.1406647,-98.3966433,Kansas
South Fork Spillman Creek Double Arch Bridge,Sylvan Grove,39.1406647,-98.3966433,Kansas
South Fork Spillman Creek Double Arch Bridge,Sylvan Grove,39.1406647,-98.3966433,Kansas
South Fork Spillman Creek Double Arch Bridge,Sylvan Grove,39.1406647,-98.3966433,Kansas
Spanish-American Memorial,Wichita,37.6974268,-97.3494597,Kansas
Spring Hill Ranch House,Strong City,38.4343005,-96.5577578,Kansas
Spring Hill Ranch House,Strong City,38.4343005,-96.5577578,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
Spring Valley Historic Site,Junction City,39.0296294,-96.8721267,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Aloysius Church Historic Site,Girard,37.5140976,-94.9888801,Kansas
St Jacob's Well,Ashland,37.2403698,-99.9818331,Kansas
St Jacob's Well,Ashland,37.2403698,-99.9818331,Kansas
St. Francis Motorcycle Museum,St Francis,39.7744422,-101.8008969,Kansas
St. Francis Motorcycle Museum,St Francis,39.7744422,-101.8008969,Kansas
St. John Statue of Liberty,St John,38.0023756,-98.7604905,Kansas
St. John Statue of Liberty,St John,38.0023756,-98.7604905,Kansas
St. John Statue of Liberty,St John,38.0023756,-98.7604905,Kansas
St. John Statue of Liberty,St John,38.0023756,-98.7604905,Kansas
St. John's Military School Historical Museum,Salina,38.8621729,-97.6119724,Kansas
St. Joseph's Historic Church and Cemetery,Manhattan,39.0519066,-96.6410475,Kansas
St. Joseph's Historic Church and Cemetery,Manhattan,39.0519066,-96.6410475,Kansas
St. Thomas Historic Residences,Colby,39.3930944,-101.0551821,Kansas
Stafford County Museum,Stafford,37.9618726,-98.600179,Kansas
Stafford County Museum,Stafford,37.9618726,-98.600179,Kansas
Stafford County Museum,Stafford,37.9618726,-98.600179,Kansas
Stafford County Museum,Stafford,37.9618726,-98.600179,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Stanton County Museum,Johnson City,37.5633303,-101.7496836,Kansas
Starlight Park,Greensburg,37.6042721,-99.2930673,Kansas
Starlight Park,Greensburg,37.6042721,-99.2930673,Kansas
Starlight Park,Greensburg,37.6042721,-99.2930673,Kansas
Starlight Park,Greensburg,37.6042721,-99.2930673,Kansas
Stauth Memorial Museum,Montezuma,37.596716,-100.442422,Kansas
Stauth Memorial Museum,Montezuma,37.596716,-100.442422,Kansas
Stauth Memorial Museum,Montezuma,37.596716,-100.442422,Kansas
Stauth Memorial Museum,Montezuma,37.596716,-100.442422,Kansas
Steele House Museum,Scott City,38.6733226,-100.9185889,Kansas
Steele House Museum,Scott City,38.6733226,-100.9185889,Kansas
Steele House Museum,Scott City,38.6733226,-100.9185889,Kansas
Steele House Museum,Scott City,38.6733226,-100.9185889,Kansas
Sternberg Museum of Natural History,Hays,38.8890706,-99.2997841,Kansas
Sternberg Museum of Natural History,Hays,38.8890706,-99.2997841,Kansas
Sternberg Museum of Natural History,Hays,38.8890706,-99.2997841,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stevens County Gas Museum,Hugoton,37.1726755,-101.341629,Kansas
Stewart Creek Bridge - 1904,Udall,37.385101,-97.060623,Kansas
Stewart Creek Bridge - 1904,Udall,37.385101,-97.060623,Kansas
Stewart Creek Bridge - 1904,Udall,37.385101,-97.060623,Kansas
Stewart Creek Bridge - 1904,Udall,37.385101,-97.060623,Kansas
Stockade Museum,Medicine Lodge,37.2756653,-98.5819331,Kansas
Stockade Museum,Medicine Lodge,37.2756653,-98.5819331,Kansas
Stockade Museum,Medicine Lodge,37.2756653,-98.5819331,Kansas
Stone Arch Bridge,Aurora,39.393819,-97.5069082,Kansas
Stone Arch Bridge,Aurora,39.393819,-97.5069082,Kansas
Stone Arch Bridge,Aurora,39.393819,-97.5069082,Kansas
Strand Plaza,Salina,38.8396677,-97.6092805,Kansas
Strand Plaza,Salina,38.8396677,-97.6092805,Kansas
Strand Plaza,Salina,38.8396677,-97.6092805,Kansas
Strang Carriage House,Overland Park,38.9827261,-94.6722822,Kansas
Sunflower Coal,Wilson,38.8249243,-98.474255,Kansas
Sunflower Coal,Wilson,38.8249243,-98.474255,Kansas
Sunflower Coal,Wilson,38.8249243,-98.474255,Kansas
Sunflower Coal,Wilson,38.8249243,-98.474255,Kansas
Talmage Historical Society And Museum,Talmage,39.0268896,-97.2597982,Kansas
Tammy Faye Messner Grave,Waldron,37.0063409,-98.1653313,Kansas
Tammy Faye Messner Grave,Waldron,37.0063409,-98.1653313,Kansas
Telephone Building,Goodland,39.3488923,-101.7115682,Kansas
Telephone Building,Goodland,39.3488923,-101.7115682,Kansas
Telephone Building,Goodland,39.3488923,-101.7115682,Kansas
Teter Rock,Eureka,38.0295627,-96.4235637,Kansas
Teter Rock,Eureka,38.0295627,-96.4235637,Kansas
Teter Rock,Eureka,38.0295627,-96.4235637,Kansas
The 1858 Garnett House Hotel,Garnett,38.2809026,-95.2441789,Kansas
The Bonebrake House,Abilene,38.918138,-97.2185078,Kansas
The Bunk House,Ashland,37.1862349,-99.7655301,Kansas
The Caches - Fort Atkinson,Dodge City,37.7586572,-100.0878207,Kansas
The Caches - Fort Atkinson,Dodge City,37.7586572,-100.0878207,Kansas
The Caches - Fort Atkinson,Dodge City,37.7586572,-100.0878207,Kansas
The California-Oregon Trail Historical Marker,Westmoreland,39.3812527,-96.4051985,Kansas
The California-Oregon Trail Historical Marker,Westmoreland,39.3812527,-96.4051985,Kansas
The California-Oregon Trail Historical Marker,Westmoreland,39.3812527,-96.4051985,Kansas
The California-Oregon Trail Historical Marker,Westmoreland,39.3812527,-96.4051985,Kansas
The Coca-Cola Silo,Emporia,38.4193267,-96.22678,Kansas
The Cottonwood River Pratt Truss Bridge,Cedar Point,38.2600736,-96.8342558,Kansas
The Cross-MacTaggart House,Emporia,38.4047111,-96.1761149,Kansas
