name,city,longitude,latitude
Meridian Cemetery,Canton,-97.42674899,38.25674
Covert Cemetery,Naomi,-98.81118999,39.289733
Saint Phillips Cemetery,Hope,-97.05086902,38.68092329
Pierpoint Cemetery,Wichita,-97.20764115,37.70109974
Springfield Cemetery,Kismet,-100.860438,37.279189
Saints Peter and Paul Cemetery,Cawker City,-98.43311599,39.48751
Rose Valley Cemetery,Downs,-98.590664,39.545669
Olathe Memorial Cemetery,Olathe,-94.81722199,38.896111
Athens Cemetery,Glen Elder,-98.302479,39.610332
Maywood Community Church Cemetery,Kansas City,-94.84025388,39.1278941
Cole Cemetery,Naomi,-98.80628999,39.235222
Stone Cemetery,Smith Center,-99.04786199,39.930012
Lorraine Avenue Mennonite Cemetery,Valley Center,-97.20120172,37.84065028
Pleasant Valley Cemetery,Sedgwick,-97.48417886,37.88400125
Lutheran Cemetery,Naomi,-99.009604,39.270689
Union Cemetery,Hunter,-98.369504,39.292786
Osborne Cemetery,Osborne,-98.71400399,39.451033
Pioneer Cemetery,Alton,-98.97536199,39.474177
Cedar Bluff Cemetery,Naomi,-98.84341399,39.24973299
Pleasant Valley Cemetery,Overland Park,-94.69502699,38.838872
South Solomon Cemetery,Osborne,-98.619257,39.4516
Fort Leavenworth National Cemetery,Leavenworth,-94.930519,39.351388
Long Island Cemetery,Long Island,-99.54036365,39.95847739
Fort Hays Memorial Gardens,Hays,-99.38007022,38.89838702
Hall Cemetery,La Crosse,-99.45654607,38.50730843
Appleton Township Cemetery,Minneola,-100.00515,37.400621
Gorham Cemetery,Gorham,-99.03964306,38.87866189
Harder Cemetery,Whitewater,-97.11618067,37.95951029
Prairie Ridge Cemetery,Dexter,-96.80725099,37.195251
Belle Plaine Cemetery,Belle Plaine,-97.28448447,37.38666019
Robert Marshall Cemetery,Sedan,-96.19821561,36.99945962
Rocky Ford Cemetery,Toronto,-96.05197081,37.80846351
Liberty Cemetery,Arkansas City,-96.88757599,37.127976
Easton Cemetery,Easton,-95.12368579,39.33973575
Four Corners Cemetery,Gardner,-94.97294199,38.831346
Cyrus Cemetery,Ransom,-99.84975799,38.683067
Sarcoxie Cemetery,Linwood,-95.01855699,39.040939
Gaylord Cemetery,Gaylord,-98.84281599,39.660208
Rosedale Cemetery,Walnut,-95.02608499,37.717544
Dietz Cemetery,Pittsburg,-94.73757399,37.41814
Fowler Cemetery,Fowler,-100.201365,37.37364
Beasley Cemetery,Baxter Springs,-94.83126499,37.075723
Hunt Cemetery,Kingman,-98.06240399,37.505002
Schlender Cemetery,Moundridge,-97.53769897,38.16693359
Mount Zion Cemetery,Redfield,-94.91526699,37.818207
Glenwood Cemetery,Walnut,-95.07096099,37.609874
Crisfield Cemetery,Attica,-98.32081199,37.174249
Bushton Cemetery,Bushton,-98.38875599,38.507792
McGonigle Cemetery,Arcadia,-94.73078999,37.626692
Bean Cemetery,Little River,-97.99772699,38.406289
Eastside Cemetery,Hutchinson,-97.91521299,38.046602
Mertilla Cemetery,Plains,-100.5613334,37.39498693
Brown Cemetery,Arcadia,-94.69996199,37.657267
Barnesville Cemetery,Fulton,-94.66250499,38.007286
Timberhill Oak Hill Cemetery,Columbus,-94.74340899,37.134393
Girard Cemetery,Girard,-94.85332299,37.500188
Lebanon Cemetery,Kingman,-97.97307799,37.704202
Wilburn Cemetery,Fowler,-100.126714,37.474348
Lutheran Cemetery,Meade,-100.344604,37.096398
Singer Cemetery,Bluff City,-97.85586699,37.123978
Pleasant View Cemetery,Pleven,-98.28861399,38.072544
Saint Rose Cemetery,Cheney,-97.84546651,37.71748792
Fairview Cemetery,Hutchinson,-97.90275699,37.963125
Haven Cemetery,Haven,-97.74595299,37.86861
Vinita Cemetery,Cheney,-97.86132399,37.615389
Mount Carmel Cemetery,McCune,-94.99652799,37.427108
Osage Cemetery,Girard,-94.94548499,37.404106
Atwater Cemetery,Meade,-100.450323,37.140833
Saint Mary's Cemetery,Newton,-97.32851599,38.041833
Saint Mary's Cemetery,Fort Scott,-94.89591099,37.732477
Devore Cemetery,Bluff City,-97.80730599,37.054191
West Point Cemetery,Cunningham,-98.43326699,37.557645
Lerado Cemetery,Turin,-98.2817281,37.78202569
Lone Star Cemetery,Pittsburg,-94.70468399,37.476993
Plains Cemetery,Plains,-100.5825406,37.258521
Baker Cemetery,Patridge,-98.08268492,37.85247341
Brazilton Cemetery,Brazilton,-94.95160269,37.55802133
Olive-School Cemetery,Walnut,-95.07164299,37.544232
Gross Cemetery,Arcadia,-94.63908373,37.64386127
County Farm Cemetery,Franklin,-94.70701999,37.51340582
Langdon Lane Cemetery,Pittsburg,-94.70484999,37.35275
Hepler Cemetery,Hepler,-94.97067473,37.67011595
Elsie Chapel Cemetery,Meade,-100.3778987,37.05407526
Countryside Bible Church Cemetery,Meade,-100.2705606,37.16871211
West Glendale Cemetery,Plains,-100.5790024,37.11948425
Buhler Thiessen Cemetery,Buhler,-97.77626686,38.14114634
Buhler Municipal,Buhler,-97.7749297,38.14412384
Wesley Chapel Cemetery, ,-98.33037952,38.44974313
Ebenezer Cemetery,Lyons,-98.27547619,38.39044394
Fairview Methodist Cemetery,Nickerson,-98.16031818,38.05793791
St Paul Cemetery,Arlington,-97.79490006,37.89687244
Sacred Heart Catholic Cemetery,Cunningham,-98.42818702,37.64715189
St Leo Catholic Cemetery,Nashville,-98.41214182,37.52783559
St Peter Catholic Cemetery,Spivey,-98.30409293,37.51572465
Civil War Cemetery,Whitewater,-97.17577907,38.0436008
Highland Cemetery,Newton,-97.35170307,38.14399163
Grace Hill Cemetery,Whitewater,-97.18069961,38.02931335
Eastlawn Cemetery,Zimmerdale,-97.38938817,38.11509708
Garden Community Church Cemetery,Halstead,-97.51840895,38.12292316
Melvin Cemetery,Harper,-98.13938506,37.28942963
Crystal Springs Cemetery,Harper,-98.12675075,37.25367083
Cimmaron Cemetery,Cimmaron,-100.3411549,37.81701928
North Mennonite Cemetery,Montezuma,-100.4786328,37.62083876
Copeland Cemetery,Copeland,-100.6174177,37.54538712
Trogdon Drywood Cemetery,Arcadia,-94.71125926,37.6621767
Rowe Cemetery,Pittsburg,-94.65029482,37.4017881
Hillcrest Cemetery,Florence,-96.928919,38.252664
Timber Creek Cemetery,Atlanta,-96.67852899,37.457663
Muqbra Muslim Cemetery,Atlanta,-96.88140887,37.49842867
De Bask Cemetery,Sedan,-96.34012799,37.022616
Union Chapel Cemetery,Sedan,-96.20999286,37.22818559
Findley Cemetery,Sedan,-96.18624376,37.02117751
Benton Cemetery,Benton,-97.09123899,37.79682
Eden Cemetery,Milton,-97.75063099,37.440038
Groveland Cemetery,Inman,-97.78740814,38.31839285
Beaumont Cemetery,Beaumont,-96.52631099,37.665585
Rock Creek Cemetery,Cedar Vale,-96.55275699,37.037788
Moline Cemetery,Moline,-96.30940255,37.37456471
Mennonite Cemetery,Lehigh,-97.31614199,38.376676
Memorial Lawn Cemetery,Arkansas City,-97.04253799,37.135306
Geuda Springs Cemetery,Geuda Springs,-97.16115199,37.130027
Burton Cemetery,Havana,-95.98258726,37.17952255
Reece Cemetery,Eureka,-96.43417699,37.794469
Union Cemetery,Benton,-97.13357199,37.831434
Round Mound Cemetery,Cedar Vale,-96.39969999,37.1634
Friedenstal Cemetery,Tampa,-97.32502799,38.551674
Cedar Creek Cemetery,Cedar Vale,-96.54011999,37.122494
Gnadenau Cemetery,Hillsboro,-97.18036726,38.32525038
Deem Family Cemetery,Andover,-97.13482957,37.74917639
Alton Cemetery,Caldwell,-97.527894,37.004081
Bogle Cemetery,Leon,-96.82639,37.628917
Shafer Cemetery,Potwin,-97.04864599,37.90751699
Homer Creek Cemetery,Eureka,-96.20972299,37.926048
Butts - Wakefield Cemetery,Leon,-96.83515999,37.693681
Pilsen Cemetery,Marion,-97.03664146,38.47084841
Morris Center Cemetery,Caldwell,-97.74667499,37.169863
Pleasant Valley Cemetery,Arkansas City,-97.03563399,37.143688
Argonia Cemetery,Argonia,-97.755874,37.272275
Old Cloverdale Cemetery,Cedar Vale,-96.47567999,37.220376
Mooney Cemetery,Peru,-96.04859341,37.05444529
Elgin Cemetery,Sedan,-96.28270999,37.014162
Ladd Cemetery,Eureka,-96.38956999,37.875207
Lone Star Cemetery,Atlanta,-96.81641899,37.503631
Strassburg Cemetery,Marion,-97.07688199,38.405932
Elim Lutheran Cemetery,Marquette,-97.84200911,38.55827824
Fairview Cemetery,McPherson,-97.80615699,38.438897
Austin Cemetery,Wellington,-97.51301499,37.345568
Windom Cemetery,Windom,-97.86976999,38.384176
Prairie Chapel Cemetery,Hamilton,-96.25055699,38.022524
Valley View Memorial Cemetery,Gypsum,-97.40954299,38.550188
Mound Cemetery,Moundridge,-97.53839599,38.202553
South Lawn Cemetery,Severy,-96.24249799,37.634199
Riverview Cemetery,Arkansas City,-97.059752,37.080031
Grant Creek Cemetery,Cedar Vale,-96.39930199,37.113715
St. John's Lutheran Cemetery,Hope,-97.15000299,38.601424
Fairview Cemetery,Niotaze,-96.00664199,37.057169
Woods Cemetery,Madison,-96.17625299,38.092965
Ozro Cemetery,Cedar Vale,-96.42650499,37.055883
Gard Cemetery,Hillsboro,-97.15113899,38.290291
Highland Cemetery,Eureka,-96.3423765,37.94166244
Riverside Cemetery,Marquette,-97.90586968,38.60307727
First Christian Cemetery,Moundridge,-97.509206,38.188899
Neal Cemetery,Toronto,-96.06328799,37.822234
Frick Cemetery,Durham,-97.19733399,38.478858
Chautauqua Cemetery,Sedan,-96.07779063,37.10922076
Highland Cemetery,Winfield,-97.00268907,37.22439479
Gospel Ridge Cemetery,Cambridge,-96.62535499,37.258842
Hardrock Cemetery,Elk City,-96.02704194,37.19905809
Mount Zion Cemetery,Fall River,-96.09795499,37.584774
Grand Prairie Cemetery,Burden,-96.73507999,37.359066
Pleasant View Cemetery,Severy,-96.179438,37.569757
Ninnescah Cemetery,Udall,-97.14246799,37.335976
Leon Cemetery,Leon,-96.78761799,37.678124
Sherman Cemetery,El Dorado,-96.79870499,37.781953
Silver Creek Cemetery,Burden,-96.79737299,37.301413
Lehigh Mennonite Cemetery,Lehigh,-97.30697499,38.363065
North Inman Cemetery,Inman,-97.77934923,38.24731666
Caldwell Cemetery,Caldwell,-97.61490899,37.054115
Mount Hope Cemetery,Geuda Springs,-97.19987299,37.028163
Belle Vista Cemetery,El Dorado,-96.84031899,37.823703
Township Cemetery,Canton,-97.42834499,38.397315
Hale Cemetery,Elk City,-96.03660499,37.23405199
Township Cemetery,Hamilton,-96.17694299,37.985304
Green Lawn Cemetery,Grenola,-96.43667399,37.346699
Mount Zion Cemetery,Winfield,-97.113606,37.245641
Jordan Cemetery,Wellington,-97.34214699,37.188167
Ott Cemetery,Hamilton,-96.1506101,37.96883787
Glen Grouse Cemetery,Cambridge,-96.58537399,37.461564
Milan Cemetery,Milan,-97.69088499,37.27141
Bunker Hill Cemetery,Howard,-96.33482899,37.540885
Cresco Cemetery,Howard,-96.25194099,37.561977
District 1 Cemetery,Sedan,-96.28614468,37.0041397
Rose Hill Cemetery,Rose Hill,-97.11819214,37.56349146
Booth Cemetery,Peru,-96.11324099,37.06146
Pleasant Valley Cemetery,Virgil,-96.02037815,37.9026683
Sutton Cemetery,El Dorado,-96.95228099,37.738074
Grant Cemetery,Marion,-96.88442599,38.362127
Rose Valley Cemetery,Winfield,-96.87944599,37.171554
Alford Cemetery,Sedan,-96.10972889,37.11909008
Silverdale Cemetery,Arkansas City,-96.91407799,37.040803
Baker Cemetery,El Dorado,-96.93265199,37.890237
Brownlow Cemetery,Leon,-96.68497399,37.62289
City of McPherson Cemetery,McPherson,-97.64420781,38.3634923
Cedar Vale Cemetery,Cedar Vale,-96.50862299,37.101148
Potwin Cemetery,Potwin,-97.02461469,37.94179268
Osborne Township Cemetery,Mayfield,-97.53936566,37.25691753
Lehigh Mennonite Cemetery,Lehigh,-97.31709799,38.390909
Mount Olivet Cemetery,Moline,-96.28986799,37.352517
Excelsior Cemetery,McPherson,-97.85247099,38.463751
Walnut Valley Memorial Park,El Dorado,-96.89964299,37.811828
Elk Falls Cemetery,Elk Falls,-96.20049695,37.37762572
Gödel Cemetery,South Haven,-97.47159699,37.029685
Work Cemetery,Geuda Springs,-97.219109,37.064309
Caneyville Cemetery,Cedar Vale,-96.49840099,37.214594
Conway Springs Cemetery,Conway Springs,-97.61977199,37.386964
Prairie Lawn Cemetery,Peabody,-97.09445599,38.179594
Mount Vernon Cemetery,Winfield,-97.07750599,37.280972
Parkview Cemetery,Hillsboro,-97.20659514,38.31961451
Claney Cemetery,Marion,-97.03665999,38.290496
Latham Cemetery,Latham,-96.66142659,37.53371106
St. Josephs Cemetery,Conway Springs,-97.63893899,37.380298
Pleasant Valley Cemetery,Grenola,-96.39976199,37.272521
Maple City Cemetery,Dexter,-96.76819999,37.073483
Spring Creek Cemetery,Sedan,-96.28441999,37.185525
Forest Hill Cemetery,South Haven,-97.28504299,37.115304
Chikaskia Cemetery,Caldwell,-97.61895299,37.156065
Hackler Community Cemetery,Tampa,-97.16882499,38.551836
Saint Charles Cemetery,Longton,-96.12829399,37.220437
Wood Cemetery,Milan,-97.62245699,37.249406
Lewis Cemetery,Ramona,-97.06777899,38.595347
Saint Mary's Cemetery,Winfield,-96.97321899,37.23864899
Economy Cemetery,El Dorado,-96.73464899,37.765938
Peru Cemetery,Peru,-96.111511,37.078525
Crestwood Memorial Park,McPherson,-97.65858516,38.45016517
Douglass Cemetery,Douglass,-96.996707,37.51121
Springfield Cemetery,Hillsboro,-97.33532899,38.320575
Haven of Rest Cemetery,Hillsboro,-97.17697899,38.347494
Red Bud Cemetery,Udall,-97.09690199,37.441336
Quincy Cemetery,Virgil,-95.97780799,37.883359
Akron Cemetery,Winfield,-97.024628,37.360729
Fairview Cemetery,Wellington,-97.39406299,37.361712
Zion Cemetery,Newton,-97.11646899,38.078215
Worden Cemetery,Clearwater,-97.49396599,37.395369
Spring side Cemetery,Arkansas City,-96.963547,37.013221
Andover Lutheran Church Cemetery,Windom,-97.90736099,38.301008
Twin Grove Cemetery,Severy,-96.24239199,37.63572
Porter Cemetery,Wellington,-97.42329299,37.423662
Koon Cemetery,McPherson,-97.62986399,38.507315
Saint Pauls Evangelical Lutheran Cemetery,Ramona,-97.03872664,38.60844215
Elmwood Cemetery,Augusta,-96.96911335,37.68342147
Salem Cemetery,Burden,-96.87081799,37.317165
Blakely Cemetery,Madison,-96.16668099,38.15945
Zion Cemetery,Lindsborg,-97.54227546,38.55117334
Ridgeway Cemetery,Burns,-96.85580899,37.954831
Swiss Cemetery,Whitewater,-97.13490799,37.97979
Oak Hill Cemetery,Chautauqua,-96.17385699,37.01847
Union Cemetery,Winfield,-96.98390799,37.254417
Tisdale Cemetery,Winfield,-96.84238299,37.26532
Widener Cemetery,Rock,-96.97076099,37.457211
Hope Cemetery,Arkansas City,-97.09180599,37.026943
Fairview Cemetery,Augusta,-97.01678899,37.625416
West Liberty Cemetery,Elk City,-96.03733499,37.279076
Old Benton Cemetery,Benton,-97.12571399,37.781084
Spring Hill Cemetery,Conway Springs,-97.672363,37.372353
Greencastle Cemetery,Clearwater,-97.51272999,37.402745
Rose Dale Cemetery,Cedar Vale,-96.38521199,37.033584
Washington Cemetery,Havana,-95.98440118,37.14744487
Star Valley Cemetery,Udall,-97.04217499,37.412442
Schoenthal Cemetery,Newton,-97.29960399,38.187266
Stalter Cemetery,Rock,-96.96959599,37.43336
Holderman Cemetery,Potwin,-97.01333507,37.99895871
Greenwood Cemetery,Eureka,-96.27278099,37.82339333
Cassoday Cemetery,Cassoday,-96.6570556,38.04353356
Fairview - Griffith Cemetery,Winfield,-96.89725977,37.21557995
Udall Cemetery,Udall,-97.12635699,37.383983
Friends Cemetery,Rose Hill,-97.08979499,37.562583
McCabe Cemetery,Douglass,-96.91603299,37.548389
Oakes Cemetery,Canton,-97.40824999,38.449175
Longton Cemetery,Longton,-96.06975399,37.392071
Littleton Cemetery,Mulvane,-97.20745499,37.449802
South Bend Cemetery,Winfield,-96.94151799,37.128159
Pleasant View Cemetery,Newton,-97.115588,38.050015
Richland Cemetery,Douglass,-97.08114999,37.511964
McGill Cemetery,Potwin,-97.02476258,37.91898379
Busby Cemetery,Longton,-96.04237199,37.45954
Belknap Cemetery,Moline,-96.34609999,37.2508
Chelsea Cemetery,El Dorado,-96.76726467,37.91988009
Elmwood Cemetery,Lindsborg,-97.65864999,38.57833999
Mount Calvary Cemetery,Florence,-96.95919099,38.230296
Baptist Cemetery,Durham,-97.30683648,38.50785184
Doyle Valley Cemetery,Peabody,-97.24364299,38.204456
Denick Cemetery,Sedan,-96.33300599,37.148729
Zion Cemetery,Hillsboro,-97.19730092,38.3555437
Butts Cemetery,Beaumont,-96.53461904,37.66474729
Rogers Cemetery,Sedan,-96.27656842,37.16304013
Towanda Cemetery,Towanda,-96.99749153,37.80266275
Little Walnut Cemetery,Leon,-96.60580267,37.70102479
Dunkard Cemetery,Peabody,-97.17001999,38.225438
Ebenezer Methodist Cemetery,Burns,-96.91433026,38.03536987
Burden Cemetery,Burden,-96.74371899,37.329789
Empire Cemetery,Galva,-97.51988199,38.339948
Star Cemetery,Piedmont,-96.42435199,37.693719
Brainerd Cemetery,Whitewater,-97.09346799,37.956675
Pleasant View Cemetery,Eureka,-96.29782199,37.694112
Inman South Cemetery,Inman,-97.77543499,38.216867
Johannestal Cemetery,Hillsboro,-97.22483399,38.40937
St. Mary Cemetery,Tampa,-97.13513899,38.551582
Union Chapel Cemetery,Mayfield,-97.57432199,37.227897
Amish Cemetery,Inman,-97.84194799,38.274911
Cowley Cemetery,Winfield,-96.96942699,37.222677
Casement Cemetery,Sedan,-96.199273,37.123442
Haynes Cemetery,Niotaze,-96.02495698,37.0314442
Wilson Cemetery,Sedan,-96.34361349,37.01507344
French Creek Cemetery,Hillsboro,-97.21991199,38.392181
Browns Chapel Cemetery,Fall River,-96.09221399,37.649481
Freedom Cemetery,Moundridge,-97.43634887,38.20259566
Tannehill Cemetery,Winfield,-97.09583399,37.16202
Clear Cut Cemetery,Howard,-96.41746649,37.48736772
Charleston Cemetery,Fall River,-96.03383599,37.63714
Spring Creek Cemetery,Barnard,-97.94625739,39.12517049
Lincoln City Cemetery,Lincoln,-98.13559201,39.03888722
St. Patricks Catholic Cemetery,Lincoln,-98.15108488,39.0160302
Hammer Cemetery,Lincoln,-98.08704441,38.95753253
St. John Luthern Cemetery,Lincoln,-98.15185982,38.99468682
St. Johns Catholic Cemetery,Lincoln,-98.25898086,39.01684005
Sylvan Grove City Cemetery,Sylvan Grove,-98.3834205,39.0155115
Cesko Slovanky Hrbitov Cemetery,Caldwell,-97.676465,37.054421
Dunkard Cemetery,Galva,-97.50091758,38.34972809
Crum Cemetery,Longton,-96.11810999,37.289484
Lincolnville Cemetery,Lincolnville,-96.96630399,38.49963376
Beagle Cemetery,Osawatomie,-94.94917651,38.41795883
Dexter Cemetery,Dexter,-96.71097592,37.17310717
Marquette Cemetery,Marquette,-97.83642399,38.566542
Logan Cemetery,Tampa,-97.26137499,38.568984
Parker Cemetery,Arkansas City,-96.98752699,37.069557
Rose Hill Cemetery,South Haven,-97.38229399,37.04499
Catlin Cemetery,Peabody,-97.13345199,38.22502
Alexanderwohl Fried of Cemetery,Hillsboro,-97.33184699,38.261646
Oak Valley Cemetery,Longton,-96.000471,37.343019
Greenwood Cemetery,Sedan,-96.17068799,37.124911
Mohn Cemetery,Tampa,-97.12392699,38.522526
Oak Grove Cemetery,Sedan,-96.22025889,37.01565881
Fairmount Cemetery,Newton,-97.05145699,38.028831
Lost Springs Cemetery,Lost Springs,-96.96386048,38.56297038
Grace Lawn Cemetery,Howard,-96.27239299,37.458843
Andover Cemetery,Andover,-97.13443267,37.72987748
Bethany Cemetery,Wellington,-97.50084999,37.172059
Harter Cemetery,Marion,-96.94881299,38.369637
Sunset Lawns Cemetery,El Dorado,-96.87808699,37.802796
Pankratz Cemetery,Durham,-97.29822999,38.522394
Garrison Cemetery,Augusta,-96.86280699,37.668401
Moore Prairie Cemetery,Sedan,-96.30463399,37.076266
Monitor Church of the Brethren Cemetery,McPherson,-97.81365823,38.33260427
Quito Cemetery,Leon,-96.72502599,37.715297
Sacred Heart Cemetery,Wellington,-97.56014099,37.171426
Andrew Cemetery,Madison,-96.27583399,38.100854
Upola Cemetery,Longton,-95.99664899,37.432966
Pleasant Center Cemetery,Burns,-96.96794396,38.04321065
Forest Cemetery,Piedmont,-96.37997917,37.54152403
Pontiac Cemetery,El Dorado,-96.73384199,37.815937
Canada Cemetery,Marion,-97.11282366,38.36292866
Hartke Cemetery,Lincolnville,-96.94702599,38.508169
Lolled Cemetery,Geuda Springs,-97.16578099,37.063826
Allison Cemetery,Florence,-96.93307899,38.223907
Prairie Garden Cemetery,Peck,-97.31511,37.464996
Indianola Cemetery,Andover,-97.07614999,37.745016
West Zion Cemetery,Moundridge,-97.53681699,38.202695
Prairie Lawn Cemetery,Wellington,-97.37865599,37.266967
Township Cemetery,Fall River,-96.07110299,37.678092
Windsor Cemetery,Cambridge,-96.67955799,37.310816
Amish Cemetery,Conway Springs,-97.685426,37.372593
Bethlehem Lutheran Cemetery,Sylvan Grove,-98.38456997,39.01558466
Heiser Cemetery,Lincoln,-98.20696031,38.99727392
Vesper Cemetery,Sylvan Grove,-98.31887979,39.03811588
Emmanual Church Cemetery,Lincoln,-98.27998326,38.97989309
Hynes Cemetery,Sylvan Grove,-98.41120929,38.94381354
Voss Cemetery,Lincoln,-98.2804316,38.94450102
Beverly Cemetery,Beverly,-97.97592122,39.02325287
Monroe Cemetery,Beverly,-97.98489467,38.98164093
St. Paul Luthern Cemetery,Lincoln,-98.0777379,38.94510782
Denmark Cemetery,Lincoln,-98.27847427,39.08982292
Milo Cemetery,Barnard,-98.01717645,39.20035152
Sunnyside Cemetery,Lincoln,-98.06339715,39.11239312
Courtland Cemetery,Courtland,-97.87700999,39.783268
Oakdale Cemetery,Jamestown,-97.80921,39.673895
Saint Josaphat Cemetery,Belleville,-97.69029,39.899543
Hubbell Cemetery,Narka,-97.50083599,40.000435
National Cemetery,Narka,-97.42587199,39.89306
Saint Katherine Cemetery,Belleville,-97.53879699,39.827905
Zion Cemetery,Concordia,-97.59443999,39.675
Grace Hill Cemetery,Belleville,-97.65250299,39.762232
Riverview Cemetery,Scandia,-97.787372,39.801509
Washington Cemetery,Republic,-97.76256499,39.950929
Saint George Cemetery,Munden,-97.53740899,39.871358
Poplar Grove Cemetery,Scandia,-97.73470199,39.77008
White Rock Cemetery,Courtland,-97.91339599,39.878657
Pleasant Ridge Cemetery,Scandia,-97.71247399,39.711151
Rose Mound Cemetery,Courtland,-97.91338099,39.965233
Washam Cemetery,Lincoln,-98.02132799,38.92988
Willoughby Cemetery,Agenda,-97.42471919,39.74041213
Gritten Cemetery,Republic,-97.85765599,39.900625
Prairie Rose Cemetery,Scandia,-97.80164799,39.892962
Lake Cemetery,Republic,-97.83789099,39.966365
Belleville Cemetery,Belleville,-97.64144899,39.828627
Agenda Cemetery,Agenda,-97.43359099,39.676032
Rose Hill Cemetery,Agenda,-97.56590699,39.711197
Pleasant Hill Cemetery,Belleville,-97.59548541,39.79058546
Union Cemetery,Belleville,-97.54588399,39.697564
Mount Pleasant Cemetery,Courtland,-97.88504399,39.831954
Pleasant View Cemetery,Belleville,-97.67880099,39.783002
Persinger Cemetery,Courtland,-97.90454299,39.860488
Maple Grove Cemetery,Narka,-97.45509599,39.972705
Farmington Cemetery,Cuba,-97.45283999,39.830025
Stephenson Cemetery,Belleville,-97.64446099,39.92800999
Bohemian Cemetery,Cuba,-97.43798599,39.783529
Liberty Cemetery,Republic,-97.70643099,39.944176
Hawks Cemetery,Cuba,-97.37738599,39.798469
Frontier Cemetery,Belleville,-97.59892899,39.740004
Tabor Cemetery,Cuba,-97.51678499,39.863476
Valley Cemetery,Concordia,-97.76218599,39.668631
Rose Creek Cemetery,Munden,-97.56685161,39.94677364
Lutheran Cemetery,Scandia,-97.78143199,39.812508
Mill Creek Cemetery,Cuba,-97.39641899,39.841815
Ada Lutheran Church Cemetery,Courtland,-97.86691538,39.71295335
Rose Hill Cemetery,Robinson,-95.41449146,39.809722
Morrisville Cemetery,Morrowville,-97.18792843,39.84313903
Mission View Cemetery,Eskridge,-96.11443699,38.942501
Oakwood Cemetery,Baldwin City,-95.18274899,38.769452
Mitchell Valley Cemetery,Herington,-96.89390199,38.666952
White City Cemetery,White City,-96.74165199,38.810591
Grandview Cemetery,Leonardville,-96.77295299,39.335116
Mount Hope Cemetery,Frankfort,-96.40733999,39.602694
South Denison Cemetery,Denison,-95.622139,39.383476
Partlow Cemetery,White Cloud,-95.36024599,39.999833
Oliver Cemetery,Haddam,-97.350592,39.842781
Homestead Cemetery,Cedar Point,-96.69568199,38.202131
Antioch Cemetery,Ottawa,-95.35972499,38.538589
Olive Branch Cemetery,White Cloud,-95.31639235,39.97316156
Peach Grove Cemetery,Randolph,-96.81104299,39.549676
Ulrich Cemetery,Lawrence,-95.25071953,38.8410309
Haskell Indian Nations University - Haskell Cemetery,Lawrence,-95.22829999,38.9352
Hillside Cemetery,Emporia,-96.37490865,38.4304596
Boys Industrial School Cemetery,Topeka,-95.68357807,39.10196181
Sunset Memory Gardens,Atchison,-95.13514146,39.59789264
Capioma Cemetery,Fairview,-95.82046129,39.78047479
Spring Grove Quaker Cemetery,Osawatomie,-95.01833099,38.440935
Prairie View Cemetery,Alta Vista,-96.37016075,38.81145401
Evergreen Cemetery,Emporia,-96.17963499,38.356954
Mitchell Cemetery,Mayetta,-95.80017199,39.354928
May Day Cemetery,Green,-96.93057099,39.495832
East View - Big Springs Cemetery,Lecompton,-95.48613899,39.022018
Home Cemetery,Home,-96.54029499,39.835001
Hull Grove Cemetery,Winchester,-95.24368467,39.36313013
Miller Cemetery,Muscotah,-95.52756125,39.48555014
Union Cemetery,Emporia,-96.0428678,38.43764423
Bethel Cemetery,Baldwin City,-95.34414199,38.767506
Turner Cemetery,Pleasanton,-94.64494532,38.16450806
Wilson - Raymer Cemetery,Louisburg,-94.65696133,38.59208787
Vienna Cemetery,Onega,-96.14692772,39.44722751
Maydale Cemetery,Olpe,-96.11849399,38.229109
Linnville Cemetery,Mound City,-94.79690499,38.224748
Indianapolis Cemetery,Osawatomie,-94.99341599,38.50501423
Upper Wolf Lutheran Cemetery,Robinson,-95.38882717,39.76901046
Vickery Family Cemetery,Denton,-95.23616928,39.73257374
Jingo Cemetery,La Cygne,-94.68690199,38.403907
Admatha Cemetery,Westmoreland,-96.44462599,39.34805
Highland Cemetery,Paola,-94.76849599,38.534067
Myers Cemetery,Atchison,-95.11524799,39.636941
Black Jack Cemetery,Black Jack,-95.11647399,38.766055
Saint Patricks Cemetery,Onaga,-96.14622708,39.60286354
Briggs Cemetery,Manhattan,-96.57046699,39.033924
Waverly Cemetery,Waverly,-95.58228986,38.39453733
Mennonite Cemetery,Hartford,-96.0168123,38.30367132
Mount Saint Scholastica Cemetery,Atchison,-95.12741742,39.55238943
Kincaid Cemetery,Kincaid,-95.15129735,38.09126119
Union Cemetery,Overbrook,-95.37094872,38.74074626
Battlefield Cemetery,Pleasanton,-94.7232785,38.12225276
Colyer Cemetery,Lawrence,-95.36285199,38.818904
Stony Point Cemetery,Baldwin City,-95.21087999,38.824707
Washington Creek Cemetery,Lawrence,-95.400191,38.826887
Silver Lake Cemetery,Silver Lake,-95.861917,39.118832
Haskell Indian Nations University - Haskell Cemetery,Lawrence,-95.22829999,38.9352
Prairie City Cemetery,Baldwin City,-95.21054599,38.766745
Rossville Cemetery,Rossville,-95.93710073,39.14347075
Saint Johns Cemetery,Baldwin City,-95.33461583,38.79587369
Sutton Valley Cemetery,Greeley,-95.10386499,38.331171
Ursula Cemetery,Paola,-94.8675,38.567778
